id_cliente,id_loja,id_produto,dt_venda,cliente_id,cliente_nome,cliente_sexo,
,loja_id,loja_cidade,produto_id,produto_produto,produto_valor,pagamento_id,pagamento_dt_pgto,pg,tempo_pg
375,10,3,2018-08-07,376.0,Isabela Lima,F,8/10/1941,,,4.0,laptop gamer,5300.0,475.0,2018-09-12,0,36.0
582,10,10,2018-08-07,583.0,Vinicius Cavalcanti,M,12/29/1981,,,,,,476.0,2018-09-21,0,45.0
865,2,5,2018-08-07,866.0,Beatriz Sousa,F,7/3/1942,3.0,Curitiba,6.0,impressora,700.0,477.0,2018-08-19,0,12.0
412,1,8,2018-08-10,413.0,Antônio Souza,M,11/23/1936,2.0,Rio de Janeiro,9.0,mesa,860.0,478.0,2018-09-04,0,25.0
266,7,10,2018-08-10,267.0,Maria Melo,F,8/9/1947,8.0,Brasília,,,,479.0,2018-08-29,0,19.0
952,7,6,2018-08-10,953.0,André Lima,M,3/2/2002,8.0,Brasília,7.0,carregador,150.0,480.0,2018-08-28,0,18.0
794,9,3,2018-08-12,795.0,Carla Rocha,F,9/3/1980,10.0,Vitória,4.0,laptop gamer,5300.0,481.0,2018-09-02,0,21.0
228,2,3,2018-08-12,229.0,Kauê Ribeiro,M,5/8/1961,3.0,Curitiba,4.0,laptop gamer,5300.0,482.0,2018-08-13,0,1.0
374,2,3,2018-08-12,375.0,Renan Melo,M,12/10/1998,3.0,Curitiba,4.0,laptop gamer,5300.0,483.0,2018-09-19,0,38.0
486,2,8,2018-08-12,487.0,Miguel Correia,M,12/20/1960,3.0,Curitiba,9.0,mesa,860.0,,,1,
290,2,7,2018-08-12,291.0,Clara Pinto,o,12/25/1980,3.0,Curitiba,8.0,cadeira,540.0,,,1,
989,2,4,2018-08-12,990.0,Julia Castro,F,9/12/1971,3.0,Curitiba,5.0,monitor,1500.0,,,1,
147,5,1,2018-08-14,148.0,Melissa Barros,F,5/21/1952,6.0,Recife,2.0,teclado,30.0,484.0,2018-08-24,0,10.0
440,3,3,2018-08-14,441.0,Sarah Castro,F,2/8/1999,4.0,Belo Horizonte,4.0,laptop gamer,5300.0,485.0,2018-09-03,0,20.0
972,3,3,2018-08-14,973.0,Samuel Ferreira,M,7/2/1960,4.0,Belo Horizonte,4.0,laptop gamer,5300.0,486.0,2018-09-20,0,37.0
259,2,3,2018-08-16,260.0,Vitória Azevedo,F,7/12/1985,3.0,Curitiba,4.0,laptop gamer,5300.0,487.0,2018-09-18,0,33.0
200,7,9,2018-08-16,201.0,Matilde Cavalcanti,F,1/9/1986,8.0,Brasília,10.0,xxx-231a,3211.352,488.0,2018-09-26,0,41.0
59,2,3,2018-08-16,60.0,Camila Azevedo,F,12/11/1975,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
632,5,5,2018-08-23,633.0,Kaua Sousa,M,5/20/1952,6.0,Recife,6.0,impressora,700.0,489.0,2018-10-06,0,44.0
976,6,5,2018-08-23,977.0,Vinicius Oliveira,M,5/17/1985,7.0,Salvador,6.0,impressora,700.0,490.0,2018-08-30,0,7.0
733,8,1,2018-08-23,734.0,Daniel Pereira,M,4/9/1988,9.0,Palmas,2.0,teclado,30.0,491.0,2018-09-03,0,11.0
559,4,3,2018-08-23,560.0,Mariana Alves,F,2/27/1952,5.0,Santa Catarina,4.0,laptop gamer,5300.0,,,1,
973,2,3,2018-08-23,974.0,Bruno Pinto,M,7/6/1974,3.0,Curitiba,4.0,laptop gamer,5300.0,492.0,2018-08-28,0,5.0
929,2,3,2018-08-23,930.0,Camila Castro,F,5/14/1948,3.0,Curitiba,4.0,laptop gamer,5300.0,493.0,2018-10-05,0,43.0
99,2,6,2018-08-26,100.0,Luís Cardoso,M,6/23/1989,3.0,Curitiba,7.0,carregador,150.0,,,1,
313,10,3,2018-08-26,314.0,Diogo Santos,M,5/1/1995,,,4.0,laptop gamer,5300.0,494.0,2018-09-20,0,25.0
2,9,6,2018-08-26,3.0,Júlio Azevedo,M,11/4/1952,10.0,Vitória,7.0,carregador,150.0,495.0,2018-10-08,0,43.0
196,8,3,2018-08-26,197.0,Marcos Martins,M,1/3/1981,9.0,Palmas,4.0,laptop gamer,5300.0,496.0,2018-10-08,0,43.0
536,6,3,2018-08-26,537.0,Leila Melo,F,10/22/1989,7.0,Salvador,4.0,laptop gamer,5300.0,497.0,2018-09-10,0,15.0
664,2,8,2018-08-26,665.0,Carolina Ribeiro,F,3/28/1969,3.0,Curitiba,9.0,mesa,860.0,498.0,2018-10-05,0,40.0
135,8,1,2018-08-27,136.0,Leila Costa,F,11/14/1963,9.0,Palmas,2.0,teclado,30.0,499.0,2018-09-24,0,28.0
623,6,3,2018-08-27,624.0,Bianca Pereira,F,9/7/1952,7.0,Salvador,4.0,laptop gamer,5300.0,500.0,2018-09-04,0,8.0
764,2,6,2018-08-27,765.0,Victor Alves,M,6/21/1961,3.0,Curitiba,7.0,carregador,150.0,,,1,
478,2,4,2018-08-28,479.0,Alex Correia,M,7/28/1969,3.0,Curitiba,5.0,monitor,1500.0,,,1,
463,5,1,2018-08-28,464.0,Melissa Melo,F,6/4/1964,6.0,Recife,2.0,teclado,30.0,,,1,
323,2,2,2018-08-28,324.0,Letícia Fernandes,F,9/10/1951,3.0,Curitiba,3.0,laptop básico,2300.0,501.0,2018-10-09,0,42.0
158,1,5,2018-08-29,159.0,Luís Almeida,M,4/16/1959,2.0,Rio de Janeiro,6.0,impressora,700.0,,,1,
465,2,7,2018-08-29,466.0,Tomás Cardoso,M,8/7/1972,3.0,Curitiba,8.0,cadeira,540.0,502.0,2018-10-02,0,34.0
593,8,1,2018-08-29,594.0,Bruno Almeida,M,9/6/1935,9.0,Palmas,2.0,teclado,30.0,503.0,2018-09-02,0,4.0
621,2,3,2018-08-30,622.0,Luis Almeida,M,9/28/1973,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
241,2,3,2018-08-30,242.0,Brenda Barros,F,4/13/1998,3.0,Curitiba,4.0,laptop gamer,5300.0,504.0,2018-10-13,0,44.0
182,2,10,2018-08-30,183.0,Melissa Cavalcanti,F,7/23/1946,3.0,Curitiba,,,,,,1,
639,2,3,2018-08-30,640.0,Rafaela Araujo,F,11/7/1981,3.0,Curitiba,4.0,laptop gamer,5300.0,505.0,2018-09-27,0,28.0
710,2,5,2018-08-30,711.0,Larissa Ferreira,F,1/23/1944,3.0,Curitiba,6.0,impressora,700.0,,,1,
106,2,5,2018-08-30,107.0,Clara Gomes,F,7/12/1947,3.0,Curitiba,6.0,impressora,700.0,,,1,
977,7,5,2018-09-01,978.0,Enzo Lima,M,8/17/2000,8.0,Brasília,6.0,impressora,700.0,506.0,2018-09-06,0,5.0
702,4,1,2018-09-01,703.0,Marina Rocha,F,2/11/2002,5.0,Santa Catarina,2.0,teclado,30.0,507.0,2018-10-12,0,41.0
541,6,6,2018-09-01,542.0,Nicole Barbosa,F,3/23/1935,7.0,Salvador,7.0,carregador,150.0,508.0,2018-10-16,0,45.0
740,3,1,2018-09-02,741.0,Nicole Dias,F,12/13/1975,4.0,Belo Horizonte,2.0,teclado,30.0,509.0,2018-09-03,0,1.0
109,8,1,2018-09-02,110.0,Enzo Dias,M,5/1/1965,9.0,Palmas,2.0,teclado,30.0,510.0,2018-09-08,0,6.0
542,6,2,2018-09-02,543.0,Julieta Costa,F,6/18/1989,7.0,Salvador,3.0,laptop básico,2300.0,511.0,2018-09-07,0,5.0
497,2,3,2018-09-03,498.0,Pedro Barbosa,M,8/2/1999,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
47,4,3,2018-09-03,48.0,Diogo Alves,M,9/2/1981,5.0,Santa Catarina,4.0,laptop gamer,5300.0,512.0,2018-09-09,0,6.0
274,2,4,2018-09-03,275.0,Diego Oliveira,M,11/12/1958,3.0,Curitiba,5.0,monitor,1500.0,,,1,
663,2,3,2018-09-04,664.0,Marisa Melo,F,11/15/1962,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
176,7,3,2018-09-04,177.0,Bianca Pinto,F,5/4/1994,8.0,Brasília,4.0,laptop gamer,5300.0,,,1,
439,1,7,2018-09-04,440.0,Eduardo Araujo,M,10/20/1937,2.0,Rio de Janeiro,8.0,cadeira,540.0,513.0,2018-09-13,0,9.0
949,4,7,2018-09-07,950.0,Thiago Barbosa,M,10/18/2003,5.0,Santa Catarina,8.0,cadeira,540.0,514.0,2018-09-18,0,11.0
426,6,3,2018-09-07,427.0,Kauã Cunha,M,7/16/1968,7.0,Salvador,4.0,laptop gamer,5300.0,515.0,2018-09-30,0,23.0
54,2,9,2018-09-07,55.0,Evelyn Melo,F,4/13/1983,3.0,Curitiba,10.0,xxx-231a,3211.352,516.0,2018-10-21,0,44.0
418,6,4,2018-09-07,419.0,Melissa Araujo,F,7/15/1999,7.0,Salvador,5.0,monitor,1500.0,,,1,
66,9,3,2018-09-07,67.0,Anna Melo,F,11/6/1995,10.0,Vitória,4.0,laptop gamer,5300.0,517.0,2018-10-17,0,40.0
533,9,3,2018-09-07,534.0,Carla Santos,F,10/5/1975,10.0,Vitória,4.0,laptop gamer,5300.0,518.0,2018-10-07,0,30.0
621,6,6,2018-09-08,622.0,Luis Almeida,M,9/28/1973,7.0,Salvador,7.0,carregador,150.0,,,1,
43,2,5,2018-09-08,44.0,André Cavalcanti,M,4/12/1972,3.0,Curitiba,6.0,impressora,700.0,,,1,
643,6,3,2018-09-08,644.0,Clara Martins,F,5/1/1982,7.0,Salvador,4.0,laptop gamer,5300.0,519.0,2018-10-07,0,29.0
306,6,8,2018-09-09,307.0,Mateus Barros,M,2/21/1940,7.0,Salvador,9.0,mesa,860.0,520.0,2018-10-14,0,35.0
671,4,3,2018-09-09,672.0,Beatrice Carvalho,F,4/6/1988,5.0,Santa Catarina,4.0,laptop gamer,5300.0,,,1,
881,7,2,2018-09-09,882.0,Yasmin Carvalho,F,7/6/1978,8.0,Brasília,3.0,laptop básico,2300.0,521.0,2018-09-18,0,9.0
717,2,6,2018-09-09,718.0,Livia Azevedo,F,4/30/1980,3.0,Curitiba,7.0,carregador,150.0,522.0,2018-10-13,0,34.0
652,2,3,2018-09-09,653.0,Tomás Melo,M,5/3/1941,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
753,2,2,2018-09-09,754.0,Vitór Souza,M,12/8/1968,3.0,Curitiba,3.0,laptop básico,2300.0,,,1,
164,1,3,2018-09-09,165.0,Emilly Rocha,F,10/1/1944,2.0,Rio de Janeiro,4.0,laptop gamer,5300.0,,,1,
480,3,3,2018-09-09,481.0,Joao Azevedo,M,9/9/1941,4.0,Belo Horizonte,4.0,laptop gamer,5300.0,523.0,2018-09-19,0,10.0
521,9,1,2018-09-09,522.0,Bianca Martins,F,10/12/1938,10.0,Vitória,2.0,teclado,30.0,524.0,2018-09-26,0,17.0
585,8,1,2018-09-10,586.0,Aline Pinto,F,3/29/1994,9.0,Palmas,2.0,teclado,30.0,525.0,2018-10-02,0,22.0
550,2,1,2018-09-10,551.0,Guilherme Azevedo,M,4/27/1977,3.0,Curitiba,2.0,teclado,30.0,526.0,2018-09-14,0,4.0
103,8,3,2018-09-10,104.0,Isabella Castro,F,2/21/2001,9.0,Palmas,4.0,laptop gamer,5300.0,527.0,2018-10-15,0,35.0
579,10,9,2018-09-13,580.0,Breno Castro,M,2/8/1935,,,10.0,xxx-231a,3211.352,528.0,2018-09-21,0,8.0
245,6,8,2018-09-13,246.0,Leonardo Melo,M,9/7/1961,7.0,Salvador,9.0,mesa,860.0,529.0,2018-10-23,0,40.0
285,7,6,2018-09-13,286.0,Kai Cavalcanti,M,6/11/1952,8.0,Brasília,7.0,carregador,150.0,530.0,2018-10-28,0,45.0
656,2,3,2018-09-14,657.0,Julieta Almeida,F,2/27/1971,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
593,10,9,2018-09-14,594.0,Bruno Almeida,M,9/6/1935,,,10.0,xxx-231a,3211.352,531.0,2018-10-05,0,21.0
246,3,3,2018-09-14,247.0,Luís Alves,M,3/23/1950,4.0,Belo Horizonte,4.0,laptop gamer,5300.0,532.0,2018-10-26,0,42.0
446,8,3,2018-09-14,447.0,Maria Costa,F,8/21/1947,9.0,Palmas,4.0,laptop gamer,5300.0,533.0,2018-09-30,0,16.0
428,7,9,2018-09-14,429.0,Vitór Rocha,M,10/14/1993,8.0,Brasília,10.0,xxx-231a,3211.352,534.0,2018-10-04,0,20.0
174,2,3,2018-09-14,175.0,Marcos Santos,M,2/8/2003,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
873,1,3,2018-09-15,874.0,Vinicius Oliveira,M,9/9/2003,2.0,Rio de Janeiro,4.0,laptop gamer,5300.0,535.0,2018-10-02,0,17.0
722,2,7,2018-09-15,723.0,Evelyn Costa,F,6/26/1975,3.0,Curitiba,8.0,cadeira,540.0,536.0,2018-09-29,0,14.0
774,7,3,2018-09-15,775.0,Ana Barbosa,F,12/6/1935,8.0,Brasília,4.0,laptop gamer,5300.0,,,1,
632,2,6,2018-09-16,633.0,Kaua Sousa,M,5/20/1952,3.0,Curitiba,7.0,carregador,150.0,537.0,2018-09-28,0,12.0
295,2,1,2018-09-16,296.0,Luís Sousa,M,3/3/2002,3.0,Curitiba,2.0,teclado,30.0,,,1,
9,10,4,2018-09-16,10.0,Tomás Rodrigues,M,4/10/1935,,,5.0,monitor,1500.0,,,1,
365,2,3,2018-09-17,366.0,Marcos Rodrigues,M,8/18/1965,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
954,3,3,2018-09-17,955.0,Danilo Rocha,M,8/28/1980,4.0,Belo Horizonte,4.0,laptop gamer,5300.0,,,1,
646,2,8,2018-09-17,647.0,Mariana Araujo,F,12/21/1984,3.0,Curitiba,9.0,mesa,860.0,,,1,
377,7,3,2018-09-17,378.0,Clara Azevedo,F,4/17/2003,8.0,Brasília,4.0,laptop gamer,5300.0,538.0,2018-10-09,0,22.0
659,6,7,2018-09-17,660.0,Carlos Barros,M,7/17/2002,7.0,Salvador,8.0,cadeira,540.0,539.0,2018-09-26,0,9.0
459,2,3,2018-09-17,460.0,Camila Ferreira,F,11/5/1970,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
633,10,3,2018-09-17,634.0,Joao Melo,M,3/30/1970,,,4.0,laptop gamer,5300.0,540.0,2018-10-05,0,18.0
618,2,4,2018-09-17,619.0,Otávio Santos,M,6/8/1974,3.0,Curitiba,5.0,monitor,1500.0,541.0,2018-10-24,0,37.0
580,9,10,2018-09-17,581.0,Igor Carvalho,M,11/30/1940,10.0,Vitória,,,,542.0,2018-10-06,0,19.0
985,2,9,2018-09-19,986.0,Alice Melo,F,8/2/1967,3.0,Curitiba,10.0,xxx-231a,3211.352,,,1,
357,6,10,2018-09-19,358.0,Leila Carvalho,F,2/3/1985,7.0,Salvador,,,,543.0,2018-10-09,0,20.0
422,9,9,2018-09-19,423.0,Letícia Cardoso,F,7/7/1961,10.0,Vitória,10.0,xxx-231a,3211.352,544.0,2018-09-27,0,8.0
486,2,3,2018-09-20,487.0,Miguel Correia,M,12/20/1960,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
598,10,3,2018-09-20,599.0,Vinicius Barbosa,M,3/7/1943,,,4.0,laptop gamer,5300.0,545.0,2018-10-13,0,23.0
330,10,3,2018-09-20,331.0,Vitoria Castro,F,3/31/1987,,,4.0,laptop gamer,5300.0,546.0,2018-10-17,0,27.0
192,3,4,2018-09-21,193.0,Sofia Alves,F,10/4/1950,4.0,Belo Horizonte,5.0,monitor,1500.0,,,1,
575,2,3,2018-09-21,576.0,Bianca Ribeiro,F,3/29/1983,3.0,Curitiba,4.0,laptop gamer,5300.0,547.0,2018-10-08,0,17.0
986,2,3,2018-09-21,987.0,Beatriz Cardoso,F,7/17/1984,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
941,8,3,2018-09-21,942.0,Bruno Gomes,M,8/29/1990,9.0,Palmas,4.0,laptop gamer,5300.0,548.0,2018-09-25,0,4.0
799,7,3,2018-09-21,800.0,Isabella Sousa,F,3/2/1965,8.0,Brasília,4.0,laptop gamer,5300.0,549.0,2018-09-27,0,6.0
215,2,5,2018-09-21,216.0,Livia Cavalcanti,F,12/7/1966,3.0,Curitiba,6.0,impressora,700.0,550.0,2018-10-18,0,27.0
760,2,10,2018-09-26,761.0,Bianca Goncalves,F,7/30/1978,3.0,Curitiba,,,,551.0,2018-10-19,0,23.0
495,5,1,2018-09-26,496.0,Rebeca Cavalcanti,F,4/27/2001,6.0,Recife,2.0,teclado,30.0,552.0,2018-10-15,0,19.0
860,2,10,2018-09-26,861.0,Gustavo Almeida,M,2/15/1951,3.0,Curitiba,,,,553.0,2018-10-10,0,14.0
110,8,9,2018-09-28,111.0,Estevan Sousa,M,5/19/1973,9.0,Palmas,10.0,xxx-231a,3211.352,554.0,2018-10-04,0,6.0
938,1,1,2018-09-28,939.0,Amanda Martins,F,7/7/1958,2.0,Rio de Janeiro,2.0,teclado,30.0,555.0,2018-10-06,0,8.0
245,8,3,2018-09-28,246.0,Leonardo Melo,M,9/7/1961,9.0,Palmas,4.0,laptop gamer,5300.0,556.0,2018-09-30,0,2.0
974,2,8,2018-09-28,975.0,Leonardo Barbosa,M,6/26/1944,3.0,Curitiba,9.0,mesa,860.0,557.0,2018-11-12,0,45.0
636,2,4,2018-09-28,637.0,Cauã Cunha,M,9/24/1962,3.0,Curitiba,5.0,monitor,1500.0,,,1,
262,9,3,2018-09-28,263.0,Tiago Pereira,M,12/14/1968,10.0,Vitória,4.0,laptop gamer,5300.0,558.0,2018-10-03,0,5.0
683,2,3,2018-09-30,684.0,Danilo Cavalcanti,M,11/6/1965,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
874,5,2,2018-09-30,875.0,Luís Pereira,M,10/26/1987,6.0,Recife,3.0,laptop básico,2300.0,559.0,2018-10-08,0,8.0
30,2,3,2018-09-30,31.0,Luis Rodrigues,M,8/7/1935,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
756,2,3,2018-10-01,757.0,Otávio Santos,M,5/7/1953,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
212,2,2,2018-10-01,213.0,Emilly Rocha,F,3/19/1990,3.0,Curitiba,3.0,laptop básico,2300.0,560.0,2018-10-08,0,7.0
239,5,4,2018-10-01,240.0,Renan Rocha,M,5/13/1997,6.0,Recife,5.0,monitor,1500.0,,,1,
505,2,8,2018-10-01,506.0,Brenda Costa,F,1/9/1957,3.0,Curitiba,9.0,mesa,860.0,,,1,
261,2,3,2018-10-01,262.0,Bianca Oliveira,F,7/6/1948,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
267,4,2,2018-10-01,268.0,José Almeida,M,1/1/1939,5.0,Santa Catarina,3.0,laptop básico,2300.0,561.0,2018-11-15,0,45.0
777,2,3,2018-10-02,778.0,Sofia Barbosa,F,4/21/1955,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
436,5,3,2018-10-02,437.0,Carla Araujo,F,9/13/2000,6.0,Recife,4.0,laptop gamer,5300.0,562.0,2018-10-06,0,4.0
318,8,2,2018-10-02,319.0,Luan Alves,M,12/9/1985,9.0,Palmas,3.0,laptop básico,2300.0,563.0,2018-10-21,0,19.0
746,4,3,2018-10-02,747.0,Evelyn Castro,F,6/29/1945,5.0,Santa Catarina,4.0,laptop gamer,5300.0,564.0,2018-11-10,0,39.0
444,9,8,2018-10-02,445.0,Giovanna Rodrigues,F,8/20/1982,10.0,Vitória,9.0,mesa,860.0,,,1,
217,2,6,2018-10-02,218.0,João Barbosa,M,3/2/1989,3.0,Curitiba,7.0,carregador,150.0,565.0,2018-11-11,0,40.0
851,2,10,2018-10-02,852.0,Giovanna Pinto,F,8/11/1998,3.0,Curitiba,,,,,,1,
664,2,1,2018-10-02,665.0,Carolina Ribeiro,F,3/28/1969,3.0,Curitiba,2.0,teclado,30.0,,,1,
632,4,3,2018-10-02,633.0,Kaua Sousa,M,5/20/1952,5.0,Santa Catarina,4.0,laptop gamer,5300.0,,,1,
285,2,9,2018-10-03,286.0,Kai Cavalcanti,M,6/11/1952,3.0,Curitiba,10.0,xxx-231a,3211.352,,,1,
559,2,3,2018-10-03,560.0,Mariana Alves,F,2/27/1952,3.0,Curitiba,4.0,laptop gamer,5300.0,566.0,2018-11-12,0,40.0
34,4,6,2018-10-03,35.0,Luiza Melo,F,10/23/1985,5.0,Santa Catarina,7.0,carregador,150.0,567.0,2018-10-23,0,20.0
720,10,8,2018-10-03,721.0,Clara Rodrigues,F,11/7/1999,,,9.0,mesa,860.0,568.0,2018-10-16,0,13.0
81,6,4,2018-10-03,82.0,Julian Azevedo,M,2/10/1991,7.0,Salvador,5.0,monitor,1500.0,,,1,
206,9,2,2018-10-03,207.0,Breno Barros,M,11/18/1976,10.0,Vitória,3.0,laptop básico,2300.0,569.0,2018-10-24,0,21.0
40,2,7,2018-10-04,41.0,Tânia Cardoso,F,12/11/1967,3.0,Curitiba,8.0,cadeira,540.0,,,1,
367,2,10,2018-10-04,368.0,Tiago Correia,M,4/2/1961,3.0,Curitiba,,,,570.0,2018-10-25,0,21.0
859,2,8,2018-10-04,860.0,João Barros,M,1/15/1980,3.0,Curitiba,9.0,mesa,860.0,,,1,
813,7,3,2018-10-04,814.0,Felipe Dias,M,3/29/1992,8.0,Brasília,4.0,laptop gamer,5300.0,571.0,2018-10-06,0,2.0
533,2,3,2018-10-04,534.0,Carla Santos,F,10/5/1975,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
154,8,9,2018-10-04,155.0,Luis Rodrigues,M,7/3/1973,9.0,Palmas,10.0,xxx-231a,3211.352,572.0,2018-10-21,0,17.0
123,4,3,2018-10-04,124.0,Rafaela Azevedo,F,9/8/1989,5.0,Santa Catarina,4.0,laptop gamer,5300.0,573.0,2018-11-08,0,35.0
699,1,3,2018-10-04,700.0,José Pinto,M,7/26/1936,2.0,Rio de Janeiro,4.0,laptop gamer,5300.0,574.0,2018-10-10,0,6.0
909,2,3,2018-10-04,910.0,Luiz Carvalho,M,4/17/1948,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
450,8,6,2018-10-04,451.0,Igor Oliveira,M,9/13/1948,9.0,Palmas,7.0,carregador,150.0,575.0,2018-10-06,0,2.0
251,2,3,2018-10-04,252.0,André Gomes,M,7/21/1993,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
6,4,3,2018-10-04,7.0,Rebeca Rodrigues,F,11/27/1979,5.0,Santa Catarina,4.0,laptop gamer,5300.0,576.0,2018-10-18,0,14.0
926,2,3,2018-10-05,927.0,Enzo Goncalves,M,12/7/1967,3.0,Curitiba,4.0,laptop gamer,5300.0,577.0,2018-11-06,0,32.0
797,6,1,2018-10-05,798.0,Evelyn Ferreira,F,1/2/1966,7.0,Salvador,2.0,teclado,30.0,578.0,2018-10-16,0,11.0
266,3,3,2018-10-05,267.0,Maria Melo,F,8/9/1947,4.0,Belo Horizonte,4.0,laptop gamer,5300.0,579.0,2018-11-13,0,39.0
773,10,1,2018-10-05,774.0,Mateus Castro,M,10/1/1945,,,2.0,teclado,30.0,580.0,2018-10-09,0,4.0
613,1,4,2018-10-05,614.0,Yasmin Sousa,F,8/11/1944,2.0,Rio de Janeiro,5.0,monitor,1500.0,,,1,
897,5,7,2018-10-05,898.0,Lavinia Azevedo,F,12/4/1999,6.0,Recife,8.0,cadeira,540.0,581.0,2018-10-13,0,8.0
229,6,6,2018-10-05,230.0,Nicole Gomes,F,5/4/1995,7.0,Salvador,7.0,carregador,150.0,582.0,2018-10-10,0,5.0
717,7,3,2018-10-05,718.0,Livia Azevedo,F,4/30/1980,8.0,Brasília,4.0,laptop gamer,5300.0,583.0,2018-10-22,0,17.0
653,4,4,2018-10-05,654.0,Isabella Correia,F,12/4/1937,5.0,Santa Catarina,5.0,monitor,1500.0,,,1,
439,4,4,2018-10-05,440.0,Eduardo Araujo,M,10/20/1937,5.0,Santa Catarina,5.0,monitor,1500.0,,,1,
669,3,1,2018-10-05,670.0,Tiago Cardoso,M,10/4/1955,4.0,Belo Horizonte,2.0,teclado,30.0,584.0,2018-10-28,0,23.0
557,2,3,2018-10-05,558.0,Mariana Castro,F,1/4/1983,3.0,Curitiba,4.0,laptop gamer,5300.0,,,1,
483,2,3,2018-10-06,484.0,Vinícius Alves,M,9/23/1948,3.0,Curitiba,4.0,laptop gamer,5300.0,585.0,2018-11-18,0,43.0
611,4,6,2018-10-06,612.0,Vitor Costa,M,6/21/1989,5.0,Santa Catarina,7.0,carregador,150.0,586.0,2018-10-20,0,14.0
966,2,5,2018-10-06,967.0,Leonardo Silva,M,12/6/1997,3.0,Curitiba,6.0,impressora,700.0,587.0,2018-10-31,0,25.0
617,3,10,2018-10-09,618.0,Julian Pereira,M,9/6/1969,4.0,Belo Horizonte,,,,588.0,2018-11-20,0,42.0
73,1,4,2018-10-09,74.0,Julia Carvalho,F,12/2/1949,2.0,Rio de Janeiro,5.0,monitor,1500.0,589.0,2018-10-17,0,8.0
569,4,6,2018-10-09,570.0,Marina Araujo,F,2/18/1947,5.0,Santa Catarina,7.0,carregador,150.0,590.0,2018-11-01,0,23.0
432,2,9,2018-10-12,433.0,Luis Almeida,M,8/2/2003,3.0,Curitiba,10.0,xxx-231a,3211.352,591.0,2018-11-09,0,28.0
773,2,2,2018-10-12,774.0,Mateus Castro,M,10/1/1945,3.0,Curitiba,3.0,laptop básico,2300.0,592.0,2018-11-16,0,35.0
463,10,3,2018-10-12,464.0,Melissa Melo,F,6/4/1964,,,4.0,laptop gamer,5300.0,593.0,2018-10-18,0,6.0
415,3,3,2018-10-13,416.0,Larissa Alves,F,5/7/1959,4.0,Belo Horizonte,4.0,laptop gamer,5300.0,594.0,2018-11-22,0,40.0
64,2,6,2018-10-13,65.0,Luiza Araujo,F,1/19/1976,3.0,Curitiba,7.0,carregador,150.0,595.0,2018-10-23,0,10.0
903,5,2,2018-10-13,904.0,Tiago Souza,M,11/8/2000,6.0,Recife,3.0,laptop básico,2300.0,596.0,2018-10-23,0,10.0
83,6,3,2018-10-13,84.0,Alex Oliveira,M,3/14/1968,7.0,Salvador,4.0,laptop gamer,5300.0,597.0,2018-11-09,0,27.0
873,2,8,2018-10-13,874.0,Vinicius Oliveira,M,9/9/2003,3.0,Curitiba,9.0,mesa,860.0,,,1,
347,2,2,2018-10-13,348.0,Isabella Almeida,F,4/22/1969,3.0,Curitiba,3.0,laptop básico,2300.0,598.0,2018-10-19,0,6.0
224,7,3,2018-10-14,225.0,Miguel Almeida,M,1/9/1985,8.0,Brasília,4.0,laptop gamer,5300.0,599.0,2018-11-09,0,26.0
464,8,9,2018-10-14,465.0,Nicole Lima,F,4/17/1962,9.0,Palmas,10.0,xxx-231a,3211.352,600.0,2018-10-21,0,7.0
81,2,5,2018-10-14,82.0,Julian Azevedo,M,2/10/1991,3.0,Curitiba,6.0,impressora,700.0,,,1,
878,7,8,2018-10-14,879.0,Estevan Fernandes,M,6/5/1942,8.0,Brasília,9.0,mesa,860.0,601.0,2018-11-21,0,38.0
158,8,3,2018-10-14,159.0,Luís Almeida,M,4/16/1959,9.0,Palmas,4.0,laptop gamer,5300.0,602.0,2018-11-11,0,28.0
266,8,1,2018-10-14,267.0,Maria Melo,F,8/9/1947,9.0,Palmas,2.0,teclado,30.0,603.0,2018-11-21,0,38.0
656,1,5,2018-10-14,657.0,Julieta Almeida,F,2/27/1971,2.0,Rio de Janeiro,6.0,impressora,700.0,604.0,2018-10-20,0,6.0
133,4,3,2018-10-14,134.0,Fernanda Castro,F,11/29/1958,5.0,Santa Catarina,4.0,laptop gamer,5300.0,605.0,2018-10-21,0,7.0
